Customer_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,LoanAmount,Monthly_Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
31365,M,Single,0,College Graduate,No,134000,147333,36,0,Rural,N
16051,F,Married,1,College Graduate,No,54000,190860,6,1,Rural,N
31403,F,Single,0,College Graduate,Yes,135000,376872,60,0,Rural,Y
16519,F,Married,1,College Graduate,No,55000,219679,48,0,Urban,Y
17913,M,Single,0,College Graduate,Yes,59000,423571,6,1,Rural,Y
6389,M,Married,0,College Graduate,No,34500,417371,24,1,Rural,N
13027,M,Single,2,College Graduate,No,48000,289745,6,0,Rural,Y
3881,M,Single,1,College Graduate,No,30000,213213,24,0,Rural,Y
3399,M,Single,2,High School Graduate,No,28500,273356,72,0,Rural,Y
3174,M,Single,2,College Graduate,No,27600,420629,24,1,Rural,Y
28861,M,Single,0,College Graduate,Yes,100000,314975,12,1,Rural,Y
17303,F,Married,0,College Graduate,Yes,57000,345704,6,1,Urban,Y
666,M,Single,0,College Graduate,No,17108,150797,6,0,Rural,Y
6698,M,Single,0,High School Graduate,No,35000,435268,72,1,Urban,N
977,M,Married,0,College Graduate,No,19200,128436,72,1,Rural,Y
21831,F,Single,0,College Graduate,No,69000,156770,120,1,Rural,Y
22413,M,Single,2,College Graduate,Yes,70000,50574,48,0,Urban,Y
30870,F,Married,0,College Graduate,Yes,124800,349270,6,1,Urban,N
12315,M,Married,1,College Graduate,No,46000,481549,48,1,Rural,Y
27066,F,Married,1,College Graduate,No,90000,477094,48,1,Rural,Y
1504,F,Single,0,College Graduate,No,21600,302518,72,1,Urban,N
5845,F,Married,1,High School Graduate,No,33267,400028,84,0,Urban,Y
28887,M,Single,0,College Graduate,Yes,100000,285260,72,1,Rural,N
7910,F,Married,2,College Graduate,No,37200,381931,12,1,Urban,Y
287,F,Married,2,College Graduate,No,13200,415710,36,1,Urban,Y
16474,M,Single,0,College Graduate,No,55000,237235,6,1,Urban,N
25598,M,Married,0,College Graduate,Yes,81000,294451,24,1,Urban,Y
17280,M,Single,3+,College Graduate,Yes,56952,69445,108,1,Rural,Y
9719,M,Married,0,College Graduate,No,40800,147115,60,1,Rural,Y
25666,M,Married,2,College Graduate,Yes,81996,460855,72,1,Urban,Y
12489,F,Married,3+,College Graduate,No,46932,74989,36,0,Urban,Y
9060,M,Married,1,College Graduate,No,40000,90439,84,1,Rural,Y
18613,M,Single,0,College Graduate,No,60000,303328,12,1,Urban,Y
15631,M,Married,2,College Graduate,Yes,53004,427329,48,1,Urban,Y
13313,M,Married,2,College Graduate,No,48226,143413,6,1,Rural,Y
6020,F,Married,0,High School Graduate,No,33685,425684,96,1,Urban,N
16275,F,Married,0,College Graduate,No,54780,56429,36,1,Rural,N
3098,F,Married,2,College Graduate,No,27200,252174,6,1,Urban,Y
11182,F,Single,0,College Graduate,No,44000,132697,72,1,Rural,N
9999,M,Single,0,College Graduate,No,42000,177537,24,1,Rural,Y
3270,M,Married,0,High School Graduate,No,28000,481376,120,1,Rural,Y
30834,M,Single,0,College Graduate,No,123000,101779,24,1,Urban,N
9830,F,Single,0,College Graduate,No,41000,164982,120,1,Urban,Y
2205,F,Married,0,College Graduate,No,24000,397407,36,1,Urban,Y
22905,M,Married,0,College Graduate,Yes,72000,293196,60,1,Rural,Y
1129,M,Single,0,College Graduate,No,20000,274550,72,1,Rural,Y
30553,M,Married,0,College Graduate,No,120000,374624,108,1,Urban,N
20005,M,Single,0,College Graduate,No,63000,448452,48,1,Rural,Y
389,F,Single,0,High School Graduate,No,14400,175003,96,1,Urban,Y
26476,F,Single,0,College Graduate,Yes,85000,278442,72,1,Urban,N
16574,M,Married,3+,College Graduate,Yes,55000,138696,120,1,Urban,Y
19534,F,Single,0,College Graduate,No,62000,147073,84,1,Urban,Y
1697,F,Married,0,High School Graduate,No,22880,397518,6,1,Rural,Y
16298,F,Married,2,College Graduate,No,54996,442373,84,1,Rural,Y
170,M,Married,0,College Graduate,No,12000,147759,12,1,Urban,Y
10568,M,Single,0,College Graduate,No,42500,339531,84,1,Urban,N
25729,M,Single,3+,College Graduate,Yes,82000,490753,84,0,Rural,N
8709,M,Married,0,College Graduate,No,39000,206133,96,0,Urban,Y
24728,F,Married,0,College Graduate,No,78000,167418,48,1,Urban,Y
17529,M,Single,0,College Graduate,No,57600,364648,24,1,Rural,Y
22773,F,Single,0,College Graduate,No,71652,369291,48,1,Rural,N
16467,F,Single,1,College Graduate,Yes,55000,225366,24,1,Rural,Y
22870,M,Single,2,College Graduate,Yes,72000,166609,48,1,Rural,N
25427,M,Single,0,College Graduate,No,80000,300936,6,1,Urban,Y
455,M,Single,0,College Graduate,No,15000,229473,72,1,Urban,Y
6243,F,Married,0,College Graduate,No,34000,205735,120,1,Rural,Y
7685,M,Married,0,College Graduate,No,36895,426759,24,0,Rural,Y
5725,F,Single,1,High School Graduate,No,33000,175846,108,1,Urban,Y
13230,F,Married,2,College Graduate,No,48000,97005,36,1,Rural,Y
22801,M,Married,0,College Graduate,Yes,72000,184648,84,1,Urban,Y
30473,M,Single,0,College Graduate,Yes,120000,443482,60,0,Rural,Y
15091,M,Married,0,College Graduate,Yes,52000,250338,120,0,Urban,N
22085,F,Married,3+,College Graduate,Yes,70000,453504,36,0,Rural,Y
11827,F,Married,0,College Graduate,No,45000,291060,108,1,Urban,N
11856,F,Married,0,College Graduate,No,45000,118239,36,1,Rural,N
14768,M,Married,0,College Graduate,Yes,51000,431449,48,1,Rural,Y
547,M,Single,0,College Graduate,No,15840,377686,60,1,Rural,N
5718,M,Married,0,College Graduate,No,33000,58973,48,1,Rural,N
16631,M,Married,1,College Graduate,Yes,55000,99163,108,1,Rural,Y
566,F,Single,1,College Graduate,No,16000,64076,12,1,Urban,Y
24028,F,Single,2,College Graduate,Yes,75000,53025,96,1,Rural,Y
26954,M,Married,1,College Graduate,Yes,89000,230570,60,1,Rural,Y
11887,F,Single,1,College Graduate,No,45000,368098,84,1,Rural,Y
4835,F,Single,3+,High School Graduate,No,30996,113762,6,0,Urban,Y
4405,M,Single,0,College Graduate,No,30000,358106,12,1,Rural,Y
4381,M,Married,0,High School Graduate,No,30000,387246,84,1,Urban,Y
28429,M,Single,0,College Graduate,Yes,98000,85676,108,1,Rural,Y
13129,F,Single,1,College Graduate,No,48000,492956,48,1,Urban,N
26840,M,Married,2,College Graduate,No,88000,258312,36,1,Rural,N
18930,F,Single,1,College Graduate,Yes,60000,263622,24,1,Rural,Y
26638,F,Married,0,College Graduate,Yes,86004,377686,72,0,Rural,N
20692,M,Married,0,College Graduate,Yes,65000,247203,6,1,Rural,Y
1627,M,Single,1,High School Graduate,No,22300,232055,24,1,Rural,Y
3573,M,Single,2,College Graduate,No,28989,287907,36,1,Urban,N
1315,F,Married,1,High School Graduate,No,20800,462623,108,0,Urban,Y
17668,M,Married,0,College Graduate,No,58000,460775,120,1,Rural,Y
17486,F,Single,2,College Graduate,Yes,57500,260796,84,1,Urban,Y
17619,M,Single,3+,College Graduate,No,58000,491081,48,1,Rural,Y
15158,M,Married,2,College Graduate,Yes,52000,414382,24,0,Rural,Y
6614,M,Single,0,High School Graduate,No,35000,480319,96,1,Urban,N
20382,M,Married,0,College Graduate,Yes,64700,323209,84,1,Urban,N
27964,F,Married,0,College Graduate,Yes,95000,413486,72,1,Rural,N
3886,M,Married,0,High School Graduate,No,30000,239090,60,0,Rural,Y
29155,M,Single,0,College Graduate,Yes,103000,56876,24,1,Urban,N
8423,F,Single,1,College Graduate,Yes,38400,53578,6,1,Rural,Y
25769,M,Married,1,College Graduate,No,82000,58849,12,1,Rural,Y
24461,M,Married,0,College Graduate,Yes,77000,255323,84,1,Urban,N
14397,M,Married,2,College Graduate,No,50000,187223,84,1,Urban,Y
17752,F,Married,0,College Graduate,No,58000,497391,36,1,Rural,Y
2723,M,Married,0,High School Graduate,No,26000,153208,96,1,Rural,Y
20667,M,Single,0,College Graduate,Yes,65000,231585,96,1,Rural,Y
31289,F,Married,0,College Graduate,No,130008,247203,72,1,Urban,N
15218,M,Married,1,College Graduate,No,52000,274354,72,0,Rural,N
30068,M,Single,0,College Graduate,No,114000,261520,108,0,Rural,Y
12042,F,Single,0,College Graduate,No,45600,325034,96,1,Rural,Y
23056,F,Single,3+,College Graduate,Yes,72000,270427,6,1,Urban,N
26867,M,Married,0,College Graduate,No,88000,212755,24,1,Urban,Y
18612,M,Single,0,College Graduate,No,60000,348008,6,1,Rural,Y
17870,M,Single,2,College Graduate,No,58750,199567,6,1,Urban,Y
13481,F,Married,3+,College Graduate,No,49000,93294,48,1,Rural,Y
676,F,Single,0,High School Graduate,No,17280,349661,60,1,Urban,N
30193,M,Single,1,College Graduate,Yes,115000,100172,24,1,Rural,Y
21975,M,Married,0,College Graduate,Yes,69867,136471,60,0,Rural,Y
13718,F,Single,3+,College Graduate,No,49980,247423,120,1,Urban,Y
17977,F,Married,2,College Graduate,No,59000,332290,24,1,Urban,Y
18963,M,Married,0,College Graduate,No,60000,391173,24,1,Rural,Y
25389,F,Single,2,College Graduate,Yes,80000,252582,108,1,Rural,Y
3529,M,Married,2,College Graduate,No,28800,224939,6,0,Rural,Y
19263,M,Married,2,College Graduate,Yes,60675,187544,108,0,Urban,N
28621,M,Single,3+,College Graduate,No,100000,320203,36,1,Rural,Y
3368,F,Single,1,College Graduate,No,28080,265268,108,1,Rural,N
21723,M,Married,0,College Graduate,No,68480,225184,60,1,Urban,Y
22679,M,Married,0,College Graduate,No,71000,150874,84,1,Rural,Y
8446,M,Single,0,College Graduate,No,38500,408979,12,1,Urban,N
2692,F,Single,0,College Graduate,No,25920,499251,120,1,Urban,Y
13313,M,Married,2,College Graduate,No,48226,143413,6,1,Rural,Y
4576,M,Single,1,College Graduate,No,30000,137666,84,1,Urban,N
10088,F,Single,0,College Graduate,No,42000,406856,36,0,Urban,Y
29960,M,Married,1,College Graduate,Yes,112200,308145,72,1,Urban,Y
26743,M,Single,0,College Graduate,Yes,87000,83584,6,0,Rural,Y
5780,F,Married,3+,High School Graduate,No,33000,372971,84,1,Urban,N
9403,M,Single,0,College Graduate,No,40000,228759,6,1,Urban,N
7982,M,Single,0,College Graduate,No,37500,187389,108,1,Rural,N
1237,F,Single,0,High School Graduate,No,20112,332802,120,1,Rural,Y
16030,M,Single,1,College Graduate,Yes,54000,340191,84,0,Rural,Y
24480,F,Single,0,College Graduate,Yes,77000,381715,108,1,Rural,N
9972,F,Single,0,College Graduate,No,41760,53686,24,1,Rural,N
5402,F,Married,0,High School Graduate,No,32004,326134,108,1,Rural,Y
12992,M,Married,1,College Graduate,No,48000,317570,120,1,Urban,Y
492,M,Married,0,College Graduate,No,15085,268749,72,1,Rural,Y
16422,F,Single,0,College Graduate,No,55000,79439,96,0,Rural,Y
30730,F,Single,1,College Graduate,Yes,120000,375998,72,1,Urban,Y
15243,M,Single,2,College Graduate,No,52000,200184,84,1,Urban,Y
2818,M,Single,2,High School Graduate,No,26085,399047,36,1,Rural,Y
24009,M,Single,0,College Graduate,No,75000,233086,72,1,Urban,N
22375,F,Married,2,College Graduate,No,70000,171585,120,1,Rural,N
18545,M,Single,0,College Graduate,No,60000,331606,24,1,Urban,Y
25370,M,Single,2,College Graduate,Yes,80000,81432,36,1,Urban,Y
21596,M,Married,1,College Graduate,No,68000,460457,36,1,Urban,N
768,M,Married,0,High School Graduate,No,18000,111824,120,1,Urban,Y
22362,F,Single,0,College Graduate,Yes,70000,453513,48,1,Rural,N
19573,M,Single,2,College Graduate,No,62000,156851,108,1,Rural,Y
19896,M,Married,0,College Graduate,Yes,62900,454638,48,0,Rural,N
21086,M,Single,1,College Graduate,No,66000,387565,72,1,Urban,N
7306,F,Married,2,High School Graduate,No,36000,427538,84,1,Urban,N
31400,M,Married,2,College Graduate,No,135000,136794,84,1,Rural,N
8613,M,Single,0,College Graduate,No,39000,376566,72,0,Urban,N
5691,M,Married,1,High School Graduate,No,33000,269488,24,1,Urban,Y
7203,F,Married,1,High School Graduate,No,36000,449668,6,1,Urban,N
23451,M,Married,1,College Graduate,Yes,74000,54892,60,1,Urban,Y
17583,M,Single,1,College Graduate,No,57900,281927,24,1,Urban,Y
9729,M,Married,0,College Graduate,No,40800,69460,108,1,Rural,Y
30576,M,Single,0,College Graduate,Yes,120000,78533,24,1,Rural,N
2680,F,Married,0,High School Graduate,No,25800,154931,6,1,Rural,Y
28209,M,Married,0,College Graduate,No,96000,187294,36,1,Rural,Y
26938,M,Single,3+,College Graduate,Yes,88596,361888,84,1,Rural,Y
21783,M,Married,3+,College Graduate,No,69000,458760,120,1,Urban,Y
680,M,Married,0,College Graduate,No,17376,286809,24,1,Rural,Y
6828,M,Married,0,High School Graduate,No,35000,451120,12,1,Urban,Y
2024,F,Married,2,High School Graduate,No,24000,162852,48,1,Urban,Y
300,M,Married,0,College Graduate,No,13288,289205,24,1,Rural,Y
15228,M,Married,2,College Graduate,Yes,52000,173377,96,1,Urban,Y
10131,M,Single,0,College Graduate,No,42000,374664,6,1,Rural,N
22464,M,Single,1,College Graduate,No,70000,337840,108,0,Rural,Y
991,M,Married,1,College Graduate,No,19200,414529,120,1,Urban,Y
2500,M,Single,0,College Graduate,No,25000,77413,60,1,Urban,N
23200,M,Single,0,College Graduate,Yes,72644,113397,108,1,Rural,N
8760,M,Married,0,College Graduate,No,39500,371220,120,1,Urban,Y
4434,F,Single,0,College Graduate,No,30000,187043,24,1,Urban,Y
4189,M,Single,2,High School Graduate,No,30000,81564,84,1,Rural,Y
27496,F,Single,2,College Graduate,No,91200,320562,60,1,Urban,N
4835,F,Single,3+,High School Graduate,No,30996,113762,6,0,Urban,Y
22327,M,Single,0,College Graduate,Yes,70000,436512,96,1,Rural,N
13048,M,Married,0,College Graduate,No,48000,91121,120,1,Urban,N
14024,M,Single,1,College Graduate,No,50000,453735,72,1,Rural,N
6430,F,Single,2,College Graduate,No,34800,96200,6,1,Rural,Y
12480,M,Married,1,College Graduate,No,46852,121972,72,1,Urban,Y
25030,M,Married,1,College Graduate,No,80000,357338,48,1,Urban,Y
1858,M,Single,0,High School Graduate,No,24000,322759,36,0,Urban,Y
8069,M,Married,0,College Graduate,No,38000,166136,6,1,Rural,N
23953,M,Married,3+,College Graduate,Yes,75000,450003,84,1,Rural,Y
31094,F,Married,3+,College Graduate,No,128000,316557,72,1,Urban,N
14635,F,Single,0,College Graduate,Yes,50400,403892,6,1,Rural,Y
11629,M,Single,0,College Graduate,No,45000,277241,48,1,Rural,Y
5929,M,Married,2,High School Graduate,No,33600,492166,96,0,Rural,Y
24439,M,Single,0,College Graduate,No,76800,82790,6,0,Urban,Y
9885,M,Single,0,College Graduate,No,41160,132210,12,1,Urban,Y
24222,F,Single,2,College Graduate,No,75000,181845,72,0,Urban,Y
25650,F,Single,0,College Graduate,No,81600,96710,48,1,Rural,Y
9579,F,Married,2,College Graduate,No,40000,276905,72,1,Urban,Y
3649,M,Single,3+,High School Graduate,No,29000,419364,48,1,Rural,N
20220,F,Single,1,College Graduate,Yes,64000,210680,120,1,Urban,Y
21988,F,Single,2,College Graduate,No,69996,112947,48,1,Rural,N
10211,F,Married,1,College Graduate,No,42000,135482,96,1,Rural,Y
7121,M,Married,0,College Graduate,No,36000,61154,72,1,Rural,Y
1071,F,Married,0,High School Graduate,No,19800,436878,12,1,Urban,Y
8478,M,Single,0,College Graduate,No,38650,242086,6,1,Rural,Y
21466,F,Single,2,College Graduate,No,67392,440485,36,1,Rural,Y
30026,F,Married,0,College Graduate,No,113000,401293,48,0,Rural,Y
29525,M,Married,0,College Graduate,Yes,108000,409890,12,1,Urban,N
22185,M,Married,2,College Graduate,No,70000,330913,6,0,Urban,Y
10617,F,Married,1,College Graduate,No,42900,285872,108,1,Urban,Y
27789,F,Single,3+,College Graduate,Yes,94000,464594,6,1,Urban,Y
5744,M,Single,3+,College Graduate,No,33000,206649,84,1,Rural,N
22959,M,Single,3+,College Graduate,No,72000,455588,48,1,Urban,Y
18834,M,Single,3+,College Graduate,No,60000,102332,48,0,Rural,Y
21506,F,Single,1,College Graduate,No,67775,364446,84,1,Urban,Y
17038,M,Single,0,College Graduate,Yes,56000,283729,48,1,Urban,N
21117,M,Married,2,College Graduate,Yes,66000,183071,84,0,Rural,Y
15239,M,Married,3+,College Graduate,No,52000,371714,36,1,Rural,Y
3025,M,Married,0,College Graduate,No,27000,301660,36,1,Urban,Y
17891,M,Married,0,College Graduate,No,58800,447120,48,1,Urban,Y
29132,M,Married,3+,College Graduate,Yes,103000,435061,84,1,Rural,Y
39,F,Married,1,High School Graduate,No,8088,419613,12,0,Urban,Y
3330,M,Married,0,College Graduate,No,28000,403946,6,1,Urban,Y
6449,M,Single,2,College Graduate,No,34800,60542,84,1,Urban,Y
22475,M,Single,0,College Graduate,No,70000,289592,36,1,Rural,Y
2030,F,Single,2,High School Graduate,No,24000,286321,48,1,Rural,Y
8538,M,Married,1,College Graduate,No,39000,145666,12,1,Rural,Y
7210,M,Married,0,High School Graduate,No,36000,211273,60,1,Urban,Y
2032,M,Married,0,College Graduate,No,24000,403962,84,1,Rural,N
30386,M,Married,0,College Graduate,No,120000,303763,48,0,Urban,Y
28214,M,Single,3+,College Graduate,No,96000,376082,24,1,Rural,N
18823,M,Married,1,College Graduate,No,60000,387347,12,1,Rural,Y
3390,M,Single,0,High School Graduate,No,28500,154579,12,1,Rural,Y
1522,M,Single,0,High School Graduate,No,21648,403707,72,0,Rural,N
31446,M,Single,0,College Graduate,No,135000,122786,108,1,Urban,Y
12819,M,Single,0,College Graduate,No,48000,396830,60,1,Rural,N
4536,M,Single,1,High School Graduate,No,30000,113058,120,0,Urban,Y
29866,M,Married,1,College Graduate,Yes,110000,297865,24,1,Rural,Y
5636,M,Single,0,High School Graduate,No,33000,295971,84,1,Urban,Y
20991,M,Single,1,College Graduate,No,65004,259456,108,1,Rural,Y
6803,F,Single,0,College Graduate,No,35000,222515,12,1,Urban,Y
9697,M,Single,0,College Graduate,No,40800,282987,60,1,Rural,Y
27762,F,Single,3+,College Graduate,Yes,93600,121775,6,1,Urban,N
9293,M,Married,0,College Graduate,No,40000,334327,84,1,Rural,Y
13787,F,Married,1,College Graduate,No,50000,314600,6,1,Rural,N
20543,M,Married,0,College Graduate,No,65000,104052,6,1,Urban,Y
255,M,Single,1,High School Graduate,No,12600,162249,108,1,Rural,N
22479,M,Single,0,College Graduate,No,70000,247838,120,1,Urban,N
8646,M,Single,2,College Graduate,No,39000,429871,72,1,Rural,N
798,F,Single,0,College Graduate,No,18000,346421,72,0,Rural,Y
19833,M,Married,0,College Graduate,No,62500,195987,108,1,Urban,Y
25581,F,Single,1,College Graduate,No,81000,294380,6,0,Urban,Y
6648,M,Single,1,College Graduate,No,35000,229087,108,1,Rural,N
1998,F,Married,0,High School Graduate,No,24000,228551,60,0,Urban,Y
28696,F,Single,2,College Graduate,Yes,100000,313956,12,1,Rural,Y
26372,M,Married,0,College Graduate,Yes,85000,150624,108,1,Urban,N
17059,F,Married,2,College Graduate,No,56000,133571,108,1,Rural,Y
26524,M,Single,3+,College Graduate,Yes,85200,179678,6,1,Rural,N
24387,M,Single,0,College Graduate,No,76209,476897,108,1,Rural,N
20648,F,Married,2,College Graduate,Yes,65000,257557,6,1,Rural,N
26500,M,Married,2,College Graduate,Yes,85000,280885,72,1,Urban,Y
14093,M,Married,0,College Graduate,No,50000,50477,96,1,Rural,N
10268,M,Single,0,College Graduate,No,42000,445134,6,1,Rural,N
2169,F,Single,1,College Graduate,No,24000,128234,6,1,Rural,Y
28906,F,Married,1,College Graduate,No,100000,380918,48,1,Urban,Y
29487,M,Married,0,College Graduate,Yes,107806,333806,108,1,Rural,Y
12879,M,Married,0,College Graduate,No,48000,251877,108,0,Urban,Y
6941,F,Single,2,College Graduate,No,35100,299075,48,1,Urban,Y
5876,M,Single,0,College Graduate,No,33330,402480,96,1,Urban,Y
9186,M,Married,2,College Graduate,No,40000,369045,60,1,Rural,Y
8222,F,Single,0,College Graduate,No,38000,499356,48,1,Rural,Y
10505,M,Single,2,College Graduate,No,42000,128605,12,0,Urban,Y
28517,M,Single,0,College Graduate,No,99473,180501,24,1,Urban,N
22851,M,Single,0,College Graduate,No,72000,163044,96,1,Urban,Y
6681,M,Married,2,College Graduate,No,35000,416960,96,1,Rural,Y
6261,M,Married,0,High School Graduate,No,34000,423525,48,1,Rural,Y
4742,M,Single,1,College Graduate,No,30416,466261,6,1,Urban,N
1162,M,Married,0,College Graduate,No,20000,78271,84,1,Urban,Y
28096,M,Single,0,College Graduate,No,96000,55418,6,1,Rural,N
26017,M,Single,1,College Graduate,Yes,84000,358939,96,1,Rural,Y
23408,F,Married,0,College Graduate,Yes,74000,373950,96,1,Urban,Y
25194,M,Married,3+,College Graduate,No,80000,414401,12,1,Urban,Y
4189,M,Single,2,High School Graduate,No,30000,81564,84,1,Rural,Y
31520,M,Married,0,College Graduate,No,138000,213992,6,1,Urban,Y
25717,M,Single,0,College Graduate,No,82000,146848,84,1,Rural,Y
22667,F,Married,0,College Graduate,Yes,71000,221764,60,1,Urban,N
14109,M,Single,0,College Graduate,No,50000,51308,120,1,Rural,Y
18704,M,Married,0,College Graduate,Yes,60000,490260,60,0,Rural,N
4539,M,Married,0,High School Graduate,No,30000,287011,84,1,Urban,Y
25193,M,Married,2,College Graduate,No,80000,218334,12,1,Urban,Y
13841,M,Single,0,College Graduate,No,50000,66751,12,1,Urban,N
17784,M,Married,0,College Graduate,Yes,58000,406725,96,1,Urban,Y
1148,F,Married,2,College Graduate,No,20000,330022,24,1,Urban,Y
7225,F,Married,0,College Graduate,No,36000,56315,120,1,Urban,N
235,F,Married,1,College Graduate,No,12000,114359,60,0,Urban,Y
10839,M,Married,3+,College Graduate,No,43200,471222,12,1,Urban,Y
26220,M,Single,2,College Graduate,No,85000,118042,24,0,Urban,Y
3794,M,Married,0,College Graduate,No,29496,82459,24,1,Rural,Y
8391,M,Single,3+,College Graduate,No,38400,387154,6,1,Urban,Y
2319,M,Single,0,High School Graduate,No,24996,351621,84,1,Urban,Y
18910,F,Married,1,College Graduate,No,60000,421740,60,1,Rural,Y
23123,F,Married,2,College Graduate,No,72000,328270,84,1,Rural,Y
23021,M,Single,0,College Graduate,No,72000,209678,36,1,Urban,Y
14529,M,Single,0,College Graduate,Yes,50004,302638,36,1,Urban,N
3821,M,Married,2,High School Graduate,No,29760,250451,108,1,Rural,Y
22205,F,Married,0,College Graduate,Yes,70000,78541,24,1,Urban,N
28032,F,Married,1,College Graduate,No,95000,114788,24,1,Urban,Y
17920,F,Single,0,College Graduate,No,59000,486055,120,0,Rural,Y
19262,M,Married,1,College Graduate,Yes,60675,241451,108,0,Rural,Y
30642,M,Single,0,College Graduate,Yes,120000,281646,120,1,Urban,N
2499,M,Single,0,College Graduate,No,25000,227177,6,1,Urban,Y
10268,M,Single,0,College Graduate,No,42000,445134,6,1,Rural,N
9719,M,Married,0,College Graduate,No,40800,147115,60,1,Rural,Y
17849,M,Single,0,College Graduate,No,58650,259367,72,1,Urban,Y
17499,F,Single,2,College Graduate,Yes,57504,387954,6,0,Urban,N
28083,F,Single,0,College Graduate,No,96000,430787,24,0,Rural,Y
3859,M,Single,0,High School Graduate,No,30000,406630,120,1,Rural,N
1991,F,Single,0,High School Graduate,No,24000,244233,12,1,Rural,Y
1394,F,Single,3+,High School Graduate,No,21084,158085,84,1,Urban,Y
21071,M,Married,2,College Graduate,No,66000,457606,84,1,Urban,N
15596,F,Single,0,College Graduate,Yes,53000,315721,96,1,Rural,N
23036,F,Married,1,College Graduate,No,72000,490301,6,0,Urban,Y
1344,M,Married,0,College Graduate,No,21000,363706,84,1,Rural,Y
16142,M,Married,2,College Graduate,No,54000,206043,96,1,Rural,Y
26743,M,Single,0,College Graduate,Yes,87000,83584,6,0,Rural,Y
5490,M,Single,1,College Graduate,No,32400,138573,72,1,Rural,Y
9507,M,Single,0,College Graduate,No,40000,345397,84,1,Urban,Y
12449,M,Married,2,College Graduate,No,46800,270728,96,0,Urban,N
8416,M,Single,2,College Graduate,No,38400,73408,120,1,Rural,N
6990,M,Single,0,High School Graduate,No,35400,62249,84,1,Rural,Y
26633,M,Single,0,College Graduate,Yes,86004,224953,36,1,Rural,Y
4890,M,Single,0,College Graduate,No,31000,406894,6,1,Rural,N
18085,M,Married,1,College Graduate,No,59230,133133,6,1,Urban,Y
18326,M,Married,0,College Graduate,Yes,60000,372717,120,1,Rural,Y
25478,M,Single,1,College Graduate,Yes,80004,159873,96,1,Urban,Y
14737,M,Single,1,College Graduate,Yes,51000,128561,36,1,Rural,N
1224,M,Married,0,College Graduate,No,20004,474771,120,0,Rural,Y
2721,M,Single,2,High School Graduate,No,26000,387437,96,1,Urban,N
29187,M,Married,0,College Graduate,Yes,104000,256337,108,1,Rural,Y
25192,M,Married,2,College Graduate,Yes,80000,164751,36,1,Urban,Y
20444,F,Single,2,College Graduate,No,65000,226630,108,1,Urban,N
21596,M,Married,1,College Graduate,No,68000,460457,36,1,Urban,N
16194,F,Married,2,College Graduate,No,54096,493146,48,1,Rural,N
26643,F,Single,0,College Graduate,No,86095,309346,60,1,Rural,Y
19803,F,Married,0,College Graduate,No,62400,419379,120,1,Urban,Y
5935,M,Single,3+,High School Graduate,No,33600,54807,108,1,Rural,N
17754,M,Single,1,College Graduate,No,58000,107645,108,1,Rural,Y
22373,M,Married,0,College Graduate,Yes,70000,255349,72,1,Urban,Y
15914,F,Married,2,College Graduate,Yes,54000,311764,120,0,Rural,Y
4137,F,Married,2,College Graduate,No,30000,251592,60,1,Urban,Y
477,M,Married,0,College Graduate,No,15000,326201,120,0,Rural,Y
10572,M,Married,1,College Graduate,No,42500,288904,72,1,Rural,Y
27077,F,Single,0,College Graduate,No,90000,342913,36,1,Urban,Y
23840,F,Married,0,College Graduate,Yes,75000,477966,60,1,Urban,N
407,F,Single,0,High School Graduate,No,14400,199875,84,0,Rural,N
1105,M,Single,0,High School Graduate,No,20000,412110,36,1,Urban,N
26040,F,Married,0,College Graduate,No,84000,284546,48,1,Rural,Y
9772,F,Single,0,College Graduate,No,41000,371839,24,1,Urban,Y
30029,M,Married,0,College Graduate,Yes,113050,193002,60,1,Rural,N
4761,F,Single,1,College Graduate,No,30576,486449,12,0,Rural,Y
6572,M,Single,1,College Graduate,No,35000,206203,108,1,Rural,Y
22578,M,Single,0,College Graduate,No,70092,397085,96,0,Rural,N
4494,F,Married,0,College Graduate,No,30000,80525,6,0,Urban,Y
31019,M,Married,3+,College Graduate,Yes,125004,303064,84,1,Rural,Y
29505,M,Married,1,College Graduate,Yes,108000,133930,84,1,Rural,Y
14782,M,Single,3+,College Graduate,Yes,51000,425687,24,1,Rural,N
10799,M,Single,2,College Graduate,No,43000,102683,6,1,Urban,Y
757,M,Single,3+,High School Graduate,No,18000,295111,96,0,Rural,Y
19612,M,Married,2,College Graduate,No,62000,415799,84,1,Urban,Y
29843,F,Single,0,College Graduate,Yes,110000,241960,6,1,Rural,N
25072,M,Single,1,College Graduate,No,80000,145332,6,1,Urban,Y
1153,F,Married,0,College Graduate,No,20000,317969,48,1,Urban,N
11408,F,Single,2,College Graduate,No,45000,54655,72,1,Rural,Y
12256,M,Single,2,College Graduate,No,46000,496678,120,1,Urban,Y
1738,F,Married,0,High School Graduate,No,23000,127525,108,1,Rural,Y
24486,F,Single,0,College Graduate,No,77000,388684,36,1,Urban,Y
292,M,Single,2,High School Graduate,No,13200,486837,48,1,Rural,Y
15472,M,Single,1,College Graduate,Yes,53000,195240,6,1,Urban,N
25126,F,Married,0,College Graduate,Yes,80000,429023,36,1,Rural,N
7543,M,Single,0,High School Graduate,No,36000,158121,48,0,Rural,N
19463,M,Single,3+,College Graduate,No,61547,398317,120,1,Urban,Y
